page,id,title,url,path,header_image_url,annotation_count,pyongs_count,primaryartist_id,primaryartist_name,primaryartist_url,primaryartist_imageurl
41,2863577,False Alarm,https://genius.com/The-weeknd-false-alarm-lyrics,/The-weeknd-false-alarm-lyrics,https://images.genius.com/e76c9c02be62f314ae3b78912414ece2.570x269x1.png,10,82,2358,The Weeknd,https://genius.com/artists/The-weeknd,https://images.genius.com/3cd68c66d12d757c908ddbdcefb581e8.441x441x1.jpg
41,146878,Everybody’s Something,https://genius.com/Chance-the-rapper-everybodys-something-lyrics,/Chance-the-rapper-everybodys-something-lyrics,https://images.genius.com/aa16cba40f43828a61bbb6212de712bd.750x750x1.jpg,35,104,16751,Chance the Rapper,https://genius.com/artists/Chance-the-rapper,https://images.genius.com/9db1a9643a028d62543e44c90da3a6ad.1000x1000x1.jpg
41,62635,House of Balloons / Glass Table Girls,https://genius.com/The-weeknd-house-of-balloons-glass-table-girls-lyrics,/The-weeknd-house-of-balloons-glass-table-girls-lyrics,https://images.rapgenius.com/69lpcpa38u6555biixhaabgep.1000x1000x1.jpg,22,156,2358,The Weeknd,https://genius.com/artists/The-weeknd,https://images.genius.com/3cd68c66d12d757c908ddbdcefb581e8.441x441x1.jpg
42,2472234,Summer Friends,https://genius.com/Chance-the-rapper-summer-friends-lyrics,/Chance-the-rapper-summer-friends-lyrics,https://images.genius.com/b17a54d05a3de269cc6ea53c3f71f73e.1000x1000x1.jpg,22,30,16751,Chance the Rapper,https://genius.com/artists/Chance-the-rapper,https://images.genius.com/9db1a9643a028d62543e44c90da3a6ad.1000x1000x1.jpg
42,2327062,The Hills (Eminem Remix),https://genius.com/The-weeknd-the-hills-eminem-remix-lyrics,/The-weeknd-the-hills-eminem-remix-lyrics,https://images.rapgenius.com/22fe72be34ba531aa9660b789aee7e55.1000x563x1.jpg,22,137,2358,The Weeknd,https://genius.com/artists/The-weeknd,https://images.genius.com/3cd68c66d12d757c908ddbdcefb581e8.441x441x1.jpg
42,78957,Sweet Life,https://genius.com/Frank-ocean-sweet-life-lyrics,/Frank-ocean-sweet-life-lyrics,https://images.genius.com/bddd20902232f3ff0f1d691d90affcc9.1000x1000x1.jpg,24,82,1985,Frank Ocean,https://genius.com/artists/Frank-ocean,https://images.genius.com/78a9a1403027e5778b473c71204b1ac0.728x728x1.jpg
42,2433517,​untitled 07 | 2014-2016,https://genius.com/Kendrick-lamar-untitled-07-2014-2016-lyrics,/Kendrick-lamar-untitled-07-2014-2016-lyrics,https://images.genius.com/45790022edf45dc9796e781a40cabb42.1000x1000x1.jpg,49,62,1421,Kendrick Lamar,https://genius.com/artists/Kendrick-lamar,https://images.genius.com/25d8a9c93ab97e9e6d5d1d9d36e64a53.1000x1000x1.jpg
42,214369,The Fox (What Does the Fox Say?),https://genius.com/Ylvis-the-fox-what-does-the-fox-say-lyrics,/Ylvis-the-fox-what-does-the-fox-say-lyrics,https://images.genius.com/e3e086bfec1e253322e8a4ef1e031b33.1000x1000x1.jpg,33,70,69575,Ylvis,https://genius.com/artists/Ylvis,https://images.genius.com/35fd9b245d29a43f7824e80b72ecbafb.941x941x1.jpg
42,2927,American Boy,https://genius.com/Estelle-american-boy-lyrics,/Estelle-american-boy-lyrics,https://images.genius.com/7a4a873fbbc3b006c6ad454a745b3e46.600x600x1.jpg,27,61,1340,Estelle,https://genius.com/artists/Estelle,https://images.genius.com/372bd264f904af765111c4a35bd63dfd.731x731x1.jpg
42,66704,Some Nights,https://genius.com/Fun-some-nights-lyrics,/Fun-some-nights-lyrics,https://images.genius.com/ee7cb36a035c843602d1ebc1159d6764.800x800x1.jpg,24,67,16671,Fun.,https://genius.com/artists/Fun,https://images.genius.com/075b02e36b1230145aa95025a576e735.1000x1000x1.jpg
42,3876996,NO BYSTANDERS,https://genius.com/Travis-scott-no-bystanders-lyrics,/Travis-scott-no-bystanders-lyrics,https://images.genius.com/0d7f07bc4caf376850e68900f4974ca4.1000x573x1.jpg,18,32,20185,Travis Scott,https://genius.com/artists/Travis-scott,https://images.genius.com/62d241389823ea14f6a4612f37e29db8.1000x1000x1.jpg
42,2461229,6 INCH,https://genius.com/Beyonce-6-inch-lyrics,/Beyonce-6-inch-lyrics,https://images.genius.com/33238a0dbe6470fde82c5fea51ff69e2.1000x1000x1.jpg,12,51,498,Beyoncé,https://genius.com/artists/Beyonce,https://images.genius.com/995535bff9a0a15e5f1840990707d61d.399x399x1.jpg
42,2461238,LOVE DROUGHT,https://genius.com/Beyonce-love-drought-lyrics,/Beyonce-love-drought-lyrics,https://images.rapgenius.com/03c22246942d073eafae91a9ca245a0f.1000x752x1.jpg,11,28,498,Beyoncé,https://genius.com/artists/Beyonce,https://images.genius.com/995535bff9a0a15e5f1840990707d61d.399x399x1.jpg
43,4541747,Nightmare,https://genius.com/Halsey-nightmare-lyrics,/Halsey-nightmare-lyrics,https://images.genius.com/180c769fedcd45e1856e6db62fb7c986.1000x499x1.jpg,9,93,228636,Halsey,https://genius.com/artists/Halsey,https://images.genius.com/7db90b5f7a8f81ec4f4917eec6eadfc2.818x818x1.jpg
43,2472240,Blessings (Reprise),https://genius.com/Chance-the-rapper-blessings-reprise-lyrics,/Chance-the-rapper-blessings-reprise-lyrics,https://images.genius.com/b17a54d05a3de269cc6ea53c3f71f73e.1000x1000x1.jpg,20,33,16751,Chance the Rapper,https://genius.com/artists/Chance-the-rapper,https://images.genius.com/9db1a9643a028d62543e44c90da3a6ad.1000x1000x1.jpg
43,2273454,Real Life,https://genius.com/The-weeknd-real-life-lyrics,/The-weeknd-real-life-lyrics,https://images.genius.com/4d6a3a9b56e2b1073e36a7979b46b6d3.1000x1000x1.jpg,8,50,2358,The Weeknd,https://genius.com/artists/The-weeknd,https://images.genius.com/3cd68c66d12d757c908ddbdcefb581e8.441x441x1.jpg
43,3985353,Uproar,https://genius.com/Lil-wayne-uproar-lyrics,/Lil-wayne-uproar-lyrics,https://images.genius.com/9c718d4ac6321577fddfcae099a34c54.275x275x1.jpg,24,27,4,Lil Wayne,https://genius.com/artists/Lil-wayne,https://images.genius.com/f903dae2533e450c8d3cb233aa846020.745x745x1.jpg
43,52158,Halo,https://genius.com/Beyonce-halo-lyrics,/Beyonce-halo-lyrics,https://images.genius.com/f26b0b38bf874e62d9666c47a63b45dc.300x300x1.png,10,123,498,Beyoncé,https://genius.com/artists/Beyonce,https://images.genius.com/995535bff9a0a15e5f1840990707d61d.399x399x1.jpg
43,459948,Two Weeks,https://genius.com/Fka-twigs-two-weeks-lyrics,/Fka-twigs-two-weeks-lyrics,https://images.genius.com/7fede18c0d576cea64eae73a9f38e871.658x658x1.jpg,21,274,63636,FKA twigs,https://genius.com/artists/Fka-twigs,https://images.genius.com/2f87dc290db4962afd180e033183420b.1000x1000x1.jpg
43,4069574,Felaket,https://genius.com/Ezhel-felaket-lyrics,/Ezhel-felaket-lyrics,https://i.genius.com/7186b2dd45a92275a8dc8cde4e6c0731178ce1ad?url=https%3A%2F%2Fs15.directupload.net%2Fimages%2F190131%2Fdsvf93ik.jpg,4,3,195369,Ezhel,https://genius.com/artists/Ezhel,https://images.genius.com/cf44a7472182496dff48e848a2a6e927.460x460x1.jpg
43,1367,Earl,https://genius.com/Earl-sweatshirt-earl-lyrics,/Earl-sweatshirt-earl-lyrics,https://images.genius.com/686e994c9078e4edf012d684e6850747.500x500x1.jpg,29,65,686,Earl Sweatshirt,https://genius.com/artists/Earl-sweatshirt,https://images.genius.com/6abe116b40a921476ff1094726c8d1a8.608x608x1.jpg
43,3349567,Gucci Gang (Remix),https://genius.com/Joyner-lucas-gucci-gang-remix-lyrics,/Joyner-lucas-gucci-gang-remix-lyrics,https://images.genius.com/a31952eea99bcf420c1e62a00a34da08.720x720x1.jpg,21,57,345077,Joyner Lucas,https://genius.com/artists/Joyner-lucas,https://images.genius.com/878e845295c819856874c2de04d464e7.794x794x1.jpg
43,89794,Diamonds,https://genius.com/Rihanna-diamonds-lyrics,/Rihanna-diamonds-lyrics,https://images.genius.com/4fdaed37a6f53b920224e85ed1e9043c.1000x1000x1.jpg,14,71,89,Rihanna,https://genius.com/artists/Rihanna,https://images.genius.com/6c0a5c21157bafe0dcab934f107020a1.960x960x1.jpg
44,3004534,Di Ako Fuckboy,https://genius.com/Jroa-di-ako-fuckboy-lyrics,/Jroa-di-ako-fuckboy-lyrics,https://images.genius.com/96dd1223e588861504a4f21b9d694bf4.640x640x1.jpg,0,2,1136698,JRoa,https://genius.com/artists/Jroa,https://images.genius.com/120b451d85e250e3b595b0e1afe86a97.800x800x1.jpg
44,2413925,Desperado,https://genius.com/Rihanna-desperado-lyrics,/Rihanna-desperado-lyrics,https://images.genius.com/ba1fc59bc686c2445dab584868d103bf.1000x1000x1.jpg,7,64,89,Rihanna,https://genius.com/artists/Rihanna,https://images.genius.com/6c0a5c21157bafe0dcab934f107020a1.960x960x1.jpg
44,721286,To Pimp a Butterfly [Tracklist + Album Art],https://genius.com/Kendrick-lamar-to-pimp-a-butterfly-tracklist-album-art-annotated,/Kendrick-lamar-to-pimp-a-butterfly-tracklist-album-art-annotated,https://images.genius.com/9669894a5c1e24e251f221178476c1bc.715x715x1.jpg,5,598,1421,Kendrick Lamar,https://genius.com/artists/Kendrick-lamar,https://images.genius.com/25d8a9c93ab97e9e6d5d1d9d36e64a53.1000x1000x1.jpg
44,2268564,Pillow Talking,https://genius.com/Lil-dicky-pillow-talking-lyrics,/Lil-dicky-pillow-talking-lyrics,https://images.genius.com/14cb14f95be93a484fb28e180f91b8f7.960x955x1.jpg,22,56,47589,Lil Dicky,https://genius.com/artists/Lil-dicky,https://images.genius.com/a3d25d0210e13494897cca2f0441ba4c.1000x1000x1.jpg
44,3676117,Watch,https://genius.com/Travis-scott-watch-lyrics,/Travis-scott-watch-lyrics,https://images.genius.com/d695eb890f4d8860e5208e7c4bf0432f.1000x1000x1.jpg,33,92,20185,Travis Scott,https://genius.com/artists/Travis-scott,https://images.genius.com/62d241389823ea14f6a4612f37e29db8.1000x1000x1.jpg
44,6170,High for This,https://genius.com/The-weeknd-high-for-this-lyrics,/The-weeknd-high-for-this-lyrics,https://images.rapgenius.com/69lpcpa38u6555biixhaabgep.1000x1000x1.jpg,6,172,2358,The Weeknd,https://genius.com/artists/The-weeknd,https://images.genius.com/3cd68c66d12d757c908ddbdcefb581e8.441x441x1.jpg
44,113622,Free Fallin’,https://genius.com/Tom-petty-free-fallin-lyrics,/Tom-petty-free-fallin-lyrics,https://images.rapgenius.com/b3ea1bb76509b8c29cb2eb4009e1e0ea.220x223x1.jpg,6,28,20785,Tom Petty,https://genius.com/artists/Tom-petty,https://s3.amazonaws.com/rapgenius/320px-Tom_Petty_2010.jpg
44,703429,All Your Fault,https://genius.com/Big-sean-all-your-fault-lyrics,/Big-sean-all-your-fault-lyrics,https://images.genius.com/740ca6fe7862ad174446f7794050b7a4.1000x1000x1.jpg,38,355,492,Big Sean,https://genius.com/artists/Big-sean,https://images.genius.com/1db10915bf07ae763610bb53d1717887.1000x1000x1.jpg
44,722283,Momma,https://genius.com/Kendrick-lamar-momma-lyrics,/Kendrick-lamar-momma-lyrics,https://images.genius.com/ffb1a13cfda120ba85ab9e2a83a4e158.1000x1000x1.jpg,35,132,1421,Kendrick Lamar,https://genius.com/artists/Kendrick-lamar,https://images.genius.com/25d8a9c93ab97e9e6d5d1d9d36e64a53.1000x1000x1.jpg
44,146887,Chain Smoker,https://genius.com/Chance-the-rapper-chain-smoker-lyrics,/Chance-the-rapper-chain-smoker-lyrics,https://images.genius.com/aa16cba40f43828a61bbb6212de712bd.750x750x1.jpg,17,122,16751,Chance the Rapper,https://genius.com/artists/Chance-the-rapper,https://images.genius.com/9db1a9643a028d62543e44c90da3a6ad.1000x1000x1.jpg
45,155529,Can’t Take My Eyes Off You,https://genius.com/Frankie-valli-cant-take-my-eyes-off-you-lyrics,/Frankie-valli-cant-take-my-eyes-off-you-lyrics,https://images.rapgenius.com/1eedd1105ffd6bed20a20e400f3c4f00.650x650x1.jpg,1,21,51958,Frankie Valli,https://genius.com/artists/Frankie-valli,https://images.genius.com/ed40fb8f7bb89b13d940c1bde596f61a.400x400x1.jpg
45,745210,FUCKING YOUNG / PERFECT,https://genius.com/Tyler-the-creator-fucking-young-perfect-lyrics,/Tyler-the-creator-fucking-young-perfect-lyrics,https://images.genius.com/9a52f334aeba1da6bf6eecc0a6a7adc9.1000x559x1.png,39,219,685,"Tyler, The Creator",https://genius.com/artists/Tyler-the-creator,https://images.genius.com/abdbac2d00f2416aa7408f5d56b12e53.929x929x1.jpg
45,3097600,Mask Off (Remix),https://genius.com/Future-mask-off-remix-lyrics,/Future-mask-off-remix-lyrics,https://images.genius.com/017aebcbc814b4a237d11e0bf31c7395.1000x1000x1.jpg,39,62,2197,Future,https://genius.com/artists/Future,https://images.genius.com/d3c864e3e8edaccf25a66ba49790f4d0.300x300x1.jpg
45,3048264,Biking,https://genius.com/Frank-ocean-biking-lyrics,/Frank-ocean-biking-lyrics,https://images.genius.com/b6f45a8cb4a33dd0b1ab7ada8c78f617.1000x996x1.jpg,36,119,1985,Frank Ocean,https://genius.com/artists/Frank-ocean,https://images.genius.com/78a9a1403027e5778b473c71204b1ac0.728x728x1.jpg
45,4281578,Demet Akalın,https://genius.com/Ben-fero-demet-akaln-lyrics,/Ben-fero-demet-akaln-lyrics,https://images.genius.com/58b485647d861f80fe98358e458394c3.1000x1000x1.jpg,13,3,1495653,Ben Fero,https://genius.com/artists/Ben-fero,https://images.genius.com/ee188f7ebcd431d5c6a61db5920bdd3f.640x640x1.jpg
45,362852,Drunk in Love (Remix),https://genius.com/Beyonce-drunk-in-love-remix-lyrics,/Beyonce-drunk-in-love-remix-lyrics,https://images.genius.com/abcf37ad02a4c1446b9ed59a49021ec6.1000x1000x1.jpg,52,470,498,Beyoncé,https://genius.com/artists/Beyonce,https://images.genius.com/995535bff9a0a15e5f1840990707d61d.399x399x1.jpg
45,3069716,Sorry,https://genius.com/Halsey-sorry-lyrics,/Halsey-sorry-lyrics,https://images.genius.com/6e05161329da0bd0a623a17c1dbd5d05.1000x1000x1.jpg,7,78,228636,Halsey,https://genius.com/artists/Halsey,https://images.genius.com/7db90b5f7a8f81ec4f4917eec6eadfc2.818x818x1.jpg
45,299187,Pretty Hurts,https://genius.com/Beyonce-pretty-hurts-lyrics,/Beyonce-pretty-hurts-lyrics,https://images.genius.com/bf490446bd0c8d3f65d02f1e66817228.1000x1000x1.jpg,25,182,498,Beyoncé,https://genius.com/artists/Beyonce,https://images.genius.com/995535bff9a0a15e5f1840990707d61d.399x399x1.jpg
45,5737,What You Need,https://genius.com/The-weeknd-what-you-need-lyrics,/The-weeknd-what-you-need-lyrics,https://images.rapgenius.com/69lpcpa38u6555biixhaabgep.1000x1000x1.jpg,7,138,2358,The Weeknd,https://genius.com/artists/The-weeknd,https://images.genius.com/3cd68c66d12d757c908ddbdcefb581e8.441x441x1.jpg
45,2311348,Change Locations,https://genius.com/Drake-and-future-change-locations-lyrics,/Drake-and-future-change-locations-lyrics,https://images.genius.com/856d23cafd5a7afd935b2dba87c3140f.1000x1000x1.jpg,14,23,568186,Drake & Future,https://genius.com/artists/Drake-and-future,https://images.genius.com/b033687222fde407fb97ca135c4192e1.452x452x1.jpg
46,3350975,Real Friends,https://genius.com/Camila-cabello-real-friends-lyrics,/Camila-cabello-real-friends-lyrics,https://images.genius.com/6734d5f2d0c973dce60943e2a00a7713.1000x1000x1.jpg,8,106,609667,Camila Cabello,https://genius.com/artists/Camila-cabello,https://images.genius.com/73c86c7bb8a4b1a3bdaa95a225d52ac5.398x398x1.jpg
46,127808,Whoa,https://genius.com/Earl-sweatshirt-whoa-lyrics,/Earl-sweatshirt-whoa-lyrics,https://images.genius.com/4ffe0cff138a9901c8034b4cf5a92b79.630x630x1.jpg,28,95,686,Earl Sweatshirt,https://genius.com/artists/Earl-sweatshirt,https://images.genius.com/6abe116b40a921476ff1094726c8d1a8.608x608x1.jpg
46,722279,For Sale? (Interlude),https://genius.com/Kendrick-lamar-for-sale-interlude-lyrics,/Kendrick-lamar-for-sale-interlude-lyrics,https://images.genius.com/ffb1a13cfda120ba85ab9e2a83a4e158.1000x1000x1.jpg,35,87,1421,Kendrick Lamar,https://genius.com/artists/Kendrick-lamar,https://images.genius.com/25d8a9c93ab97e9e6d5d1d9d36e64a53.1000x1000x1.jpg
46,51115,The Birds Pt. 1,https://genius.com/The-weeknd-the-birds-pt-1-lyrics,/The-weeknd-the-birds-pt-1-lyrics,https://images.rapgenius.com/clepahsbj1yiuf6t2cpw0ef.1000x1000x1.jpg,8,104,2358,The Weeknd,https://genius.com/artists/The-weeknd,https://images.genius.com/3cd68c66d12d757c908ddbdcefb581e8.441x441x1.jpg
46,49378,The Knowing,https://genius.com/The-weeknd-the-knowing-lyrics,/The-weeknd-the-knowing-lyrics,https://images.rapgenius.com/69lpcpa38u6555biixhaabgep.1000x1000x1.jpg,7,118,2358,The Weeknd,https://genius.com/artists/The-weeknd,https://images.genius.com/3cd68c66d12d757c908ddbdcefb581e8.441x441x1.jpg
46,235733,So Far...,https://genius.com/Eminem-so-far-lyrics,/Eminem-so-far-lyrics,https://images.genius.com/2c354260f9edc6b2e9bf6b06c935a0b8.1000x1000x1.png,36,88,45,Eminem,https://genius.com/artists/Eminem,https://images.genius.com/b379811c1415017b9f3e3a71b9d26060.400x400x1.jpg
46,62711,Faded,https://genius.com/Tyga-faded-lyrics,/Tyga-faded-lyrics,https://images.genius.com/cf639c2c48287779a0dfcc5089f071a9.600x600x1.jpg,19,70,554,Tyga,https://genius.com/artists/Tyga,https://images.genius.com/bf240156bf229b0d64755f527126e748.646x646x1.jpg
46,3628580,A$AP Forever,https://genius.com/A-ap-rocky-a-ap-forever-lyrics,/A-ap-rocky-a-ap-forever-lyrics,https://images.genius.com/7754f22f354732ef491c00337915baf4.800x800x1.jpg,32,102,12417,A$AP Rocky,https://genius.com/artists/A-ap-rocky,https://images.genius.com/84260afdfa02f8cba4117c80ac6c847b.1000x1000x1.jpg
46,3278073,Gamechanger,https://genius.com/Kollegah-and-farid-bang-gamechanger-lyrics,/Kollegah-and-farid-bang-gamechanger-lyrics,https://images.genius.com/c3cd12697c5c33a7fd506f095aa48607.1000x1000x1.jpg,30,30,14435,Kollegah & Farid Bang,https://genius.com/artists/Kollegah-and-farid-bang,https://images.genius.com/bd98e00fffea8017888311a6c5dc131a.540x540x1.jpg
46,58313,Brand New Guy,https://genius.com/A-ap-rocky-brand-new-guy-lyrics,/A-ap-rocky-brand-new-guy-lyrics,https://images.genius.com/5fb9bbbba50174ef41a0dd1f68902363.500x500x1.jpg,30,87,12417,A$AP Rocky,https://genius.com/artists/A-ap-rocky,https://images.genius.com/84260afdfa02f8cba4117c80ac6c847b.1000x1000x1.jpg
47,3970189,Backin’ It Up,https://genius.com/Pardison-fontaine-backin-it-up-lyrics,/Pardison-fontaine-backin-it-up-lyrics,https://images.genius.com/6dc2bab39f368029358f1c5c82e6dea7.640x640x1.jpg,12,8,1149147,Pardison Fontaine,https://genius.com/artists/Pardison-fontaine,https://images.genius.com/95734245111a4a08f15984b185bbb702.500x500x1.jpg
47,206721,Live For,https://genius.com/The-weeknd-live-for-lyrics,/The-weeknd-live-for-lyrics,https://images.genius.com/26cb37fd64d39978d69f90e09b0d3a83.1000x1000x1.jpg,15,87,2358,The Weeknd,https://genius.com/artists/The-weeknd,https://images.genius.com/3cd68c66d12d757c908ddbdcefb581e8.441x441x1.jpg
47,2900257,Feeling Whitney,https://genius.com/Post-malone-feeling-whitney-lyrics,/Post-malone-feeling-whitney-lyrics,https://images.genius.com/26db11f9e863aba2cf2632a569ca356b.275x275x1.jpg,10,40,326362,Post Malone,https://genius.com/artists/Post-malone,https://images.genius.com/fc7e20f4fe2f7dd19a877bb5cb1677bc.937x937x1.jpg
47,2026763,Ma dope,https://genius.com/Nekfeu-ma-dope-lyrics,/Nekfeu-ma-dope-lyrics,https://images.genius.com/a1f21420002fe843c351b919332bba69.870x489x1.jpg,24,116,13063,Nekfeu,https://genius.com/artists/Nekfeu,https://images.genius.com/5f89988a816404d2f29ad1925e639058.489x489x1.png
47,164793,Sparks Will Fly,https://genius.com/J-cole-sparks-will-fly-lyrics,/J-cole-sparks-will-fly-lyrics,https://images.rapgenius.com/du5la4ufky2am3awtswe549ad.1000x1000x1.jpg,22,79,69,J. Cole,https://genius.com/artists/J-cole,https://images.genius.com/2cd936e786e1ab454043327d585c7702.1000x1000x1.jpg
47,2311365,Live from the Gutter,https://genius.com/Drake-and-future-live-from-the-gutter-lyrics,/Drake-and-future-live-from-the-gutter-lyrics,https://images.genius.com/856d23cafd5a7afd935b2dba87c3140f.1000x1000x1.jpg,23,26,568186,Drake & Future,https://genius.com/artists/Drake-and-future,https://images.genius.com/b033687222fde407fb97ca135c4192e1.452x452x1.jpg
47,896,Right Above It,https://genius.com/Lil-wayne-right-above-it-lyrics,/Lil-wayne-right-above-it-lyrics,https://images.genius.com/4961f298812e90e0d45e2664f95cfcd7.1000x1000x1.jpg,41,61,4,Lil Wayne,https://genius.com/artists/Lil-wayne,https://images.genius.com/f903dae2533e450c8d3cb233aa846020.745x745x1.jpg
47,2421329,Feedback,https://genius.com/Kanye-west-feedback-lyrics,/Kanye-west-feedback-lyrics,https://images.genius.com/389e5fd1eff885b2e7b62060869945cc.1000x1000x1.jpg,20,47,72,Kanye West,https://genius.com/artists/Kanye-west,https://images.genius.com/a1c9ad953d882a4b336ce3b7576360a1.675x675x1.jpg
47,668147,RGF Island,https://genius.com/Fetty-wap-rgf-island-lyrics,/Fetty-wap-rgf-island-lyrics,https://images.genius.com/fd33250d5e64ff4de81a3432ecb93216.500x500x1.png,4,178,216609,Fetty Wap,https://genius.com/artists/Fetty-wap,https://images.genius.com/4c7e86b750a1637b7a2d92f9d0ad558c.496x496x1.jpg
47,61967,XO / The Host,https://genius.com/The-weeknd-xo-the-host-lyrics,/The-weeknd-xo-the-host-lyrics,https://images.rapgenius.com/dncafws9usq8zvqlzr3k1fwby.1000x1000x1.jpg,17,64,2358,The Weeknd,https://genius.com/artists/The-weeknd,https://images.genius.com/3cd68c66d12d757c908ddbdcefb581e8.441x441x1.jpg
48,499835,Mamacita,https://genius.com/Travis-scott-mamacita-lyrics,/Travis-scott-mamacita-lyrics,https://images.rapgenius.com/8a1187b09424cc583612222160c50c5d.600x600x1.jpg,11,187,20185,Travis Scott,https://genius.com/artists/Travis-scott,https://images.genius.com/62d241389823ea14f6a4612f37e29db8.1000x1000x1.jpg
48,2129514,Good for You,https://genius.com/Selena-gomez-good-for-you-lyrics,/Selena-gomez-good-for-you-lyrics,https://images.genius.com/40f96db9aed57c3cc719b7d22638a7a2.1000x1000x1.jpg,21,237,45372,Selena Gomez,https://genius.com/artists/Selena-gomez,https://images.genius.com/642bc2ce2c83a1081e8b02acf73a781d.400x400x1.png
48,2842093,Solo (Reprise),https://genius.com/Frank-ocean-solo-reprise-lyrics,/Frank-ocean-solo-reprise-lyrics,https://images.genius.com/ccc0894094b9a3cbb47a45ec0c69b1f0.1000x1000x1.jpg,15,82,1985,Frank Ocean,https://genius.com/artists/Frank-ocean,https://images.genius.com/78a9a1403027e5778b473c71204b1ac0.728x728x1.jpg
48,3842189,Chica Paranormal,https://genius.com/Paulo-londra-chica-paranormal-lyrics,/Paulo-londra-chica-paranormal-lyrics,https://images.genius.com/27a4cb468ba4f95235ed41ff378483d7.1000x562x1.jpg,1,9,1147558,Paulo Londra,https://genius.com/artists/Paulo-londra,https://images.genius.com/a960945fe8570b4190a1832b3f6c44d9.633x633x1.jpg
48,2413892,Same Ol’ Mistakes,https://genius.com/Rihanna-same-ol-mistakes-lyrics,/Rihanna-same-ol-mistakes-lyrics,https://images.genius.com/ba1fc59bc686c2445dab584868d103bf.1000x1000x1.jpg,6,123,89,Rihanna,https://genius.com/artists/Rihanna,https://images.genius.com/6c0a5c21157bafe0dcab934f107020a1.960x960x1.jpg
48,3069714,Alone,https://genius.com/Halsey-alone-lyrics,/Halsey-alone-lyrics,https://images.genius.com/6e05161329da0bd0a623a17c1dbd5d05.1000x1000x1.jpg,10,33,228636,Halsey,https://genius.com/artists/Halsey,https://images.genius.com/7db90b5f7a8f81ec4f4917eec6eadfc2.818x818x1.jpg
48,181934,Break From Toronto,https://genius.com/Partynextdoor-break-from-toronto-lyrics,/Partynextdoor-break-from-toronto-lyrics,https://images.genius.com/7a26224cb28bb34b65aa954e229506f8.1000x995x1.jpg,7,174,47131,PARTYNEXTDOOR,https://genius.com/artists/Partynextdoor,https://images.genius.com/c65ff20b71517c45789a0d81aa677835.1000x1000x1.png
48,2960957,How Does a Moment Last Forever,https://genius.com/Celine-dion-how-does-a-moment-last-forever-lyrics,/Celine-dion-how-does-a-moment-last-forever-lyrics,https://images.genius.com/cde3e20dd1e92f394b747745014cdae5.1000x1000x1.jpg,6,18,65300,Céline Dion,https://genius.com/artists/Celine-dion,https://images.genius.com/778acc00d708d2ad5150fb93209b1df7.1000x1000x1.png
48,2826952,​the ends,https://genius.com/Travis-scott-the-ends-lyrics,/Travis-scott-the-ends-lyrics,https://images.genius.com/c9c8a92af16b73c835c2731f75294a82.1000x1000x1.jpg,21,93,20185,Travis Scott,https://genius.com/artists/Travis-scott,https://images.genius.com/62d241389823ea14f6a4612f37e29db8.1000x1000x1.jpg
48,4212306,Lost in the Fire,https://genius.com/Gesaffelstein-and-the-weeknd-lost-in-the-fire-lyrics,/Gesaffelstein-and-the-weeknd-lost-in-the-fire-lyrics,https://images.genius.com/3f7f862e319035d417cc412a0d42c672.1000x667x1.jpg,7,70,1694307,Gesaffelstein & The Weeknd,https://genius.com/artists/Gesaffelstein-and-the-weeknd,https://images.genius.com/63cb04855c72bcc0a35bd94b7c931c3f.640x640x1.jpg
49,2311370,Jersey,https://genius.com/Future-jersey-lyrics,/Future-jersey-lyrics,https://images.genius.com/856d23cafd5a7afd935b2dba87c3140f.1000x1000x1.jpg,20,28,2197,Future,https://genius.com/artists/Future,https://images.genius.com/d3c864e3e8edaccf25a66ba49790f4d0.300x300x1.jpg
49,2421331,Freestyle 4,https://genius.com/Kanye-west-freestyle-4-lyrics,/Kanye-west-freestyle-4-lyrics,https://images.genius.com/389e5fd1eff885b2e7b62060869945cc.1000x1000x1.jpg,14,39,72,Kanye West,https://genius.com/artists/Kanye-west,https://images.genius.com/a1c9ad953d882a4b336ce3b7576360a1.675x675x1.jpg
49,212887,Wanderlust,https://genius.com/The-weeknd-wanderlust-lyrics,/The-weeknd-wanderlust-lyrics,https://images.genius.com/26cb37fd64d39978d69f90e09b0d3a83.1000x1000x1.jpg,11,110,2358,The Weeknd,https://genius.com/artists/The-weeknd,https://images.genius.com/3cd68c66d12d757c908ddbdcefb581e8.441x441x1.jpg
49,61933,Echoes of Silence,https://genius.com/The-weeknd-echoes-of-silence-lyrics,/The-weeknd-echoes-of-silence-lyrics,https://images.rapgenius.com/dncafws9usq8zvqlzr3k1fwby.1000x1000x1.jpg,6,87,2358,The Weeknd,https://genius.com/artists/The-weeknd,https://images.genius.com/3cd68c66d12d757c908ddbdcefb581e8.441x441x1.jpg
49,1877217,Nique les clones Part. II,https://genius.com/Nekfeu-nique-les-clones-part-ii-lyrics,/Nekfeu-nique-les-clones-part-ii-lyrics,https://images.rapgenius.com/ee78d82b8274dd4f375f275970eb65d9.600x600x1.jpg,28,150,13063,Nekfeu,https://genius.com/artists/Nekfeu,https://images.genius.com/5f89988a816404d2f29ad1925e639058.489x489x1.png
